x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,stop,event
0.6235440737743837,1.2614935516592758,-1.358835416955904,1.8178016203514291,0.061943667211729427,-0.6305737040654245,-0.5134406640767425,-0.6790280009492365,2.2673071474156923,-0.23599668876319665,-0.8038576500645404,0.5869519929380046,-1.6155786447753182,0.5738559431706973,0.8623105288403752,1.2540116464636324,-0.6776849706682015,-1.3640017902973647,-2.3504058046405563,0.6679316224302229,0.1,1
0.8223695976762265,1.9924326219958446,1.053720561876874,2.003457450632653,0.2548459303319471,1.0254588794037078,0.17579701180190033,-0.13313672014523897,0.15779895677188063,-1.3434490879126506,-0.9325847165446626,0.4289663832802019,-0.7953513607001039,0.2512525383721192,-2.7726973013845413,0.2542954967821836,-0.26451676731986307,0.2651703032679675,1.043671158163127,-1.596944766381282,0.2,1
0.3666780645368259,-0.5263992626897702,0.640598385769205,0.4142423850541978,1.6664089790800183,2.0162090622268765,0.21114262188155472,0.6162645121246165,0.7229676020433558,0.6775113958989096,-0.9487125804213158,0.235146984204112,1.0249257209793508,0.33185909208759334,-0.13953841971998612,-0.5435491032933553,0.8817277144927842,-0.250409226375387,0.07287551444083643,1.7303736864955208,0.1,1
0.23162640232995763,-0.06045027489033966,-0.3872310311304399,-0.2789565315007283,0.7075099797961872,0.9309114977917393,0.2601542050655494,1.619113785328233,-1.306556939881378,0.2008992327019794,0.6030767127672508,1.6022015063225108,0.826209570552565,-0.5858922272243985,0.18226595584741986,-0.04524143596268747,-1.3555253242363912,0.4236097442125418,-1.2396762854681556,0.36793027437607057,1.8,1
2.0912453558665027,1.5554268266812443,-2.652260211998595,-1.3182706884849917,0.20547854231572635,-0.7286223966124118,0.11637396944818942,0.04834769753017527,0.6194694022685681,2.0665641450677317,-0.9864153481593857,-0.518253374657656,0.6688085484202211,-0.005688780146626088,-0.08372010683862949,0.38980699679596004,0.701144430603584,0.05185112041547063,-1.0565376171022431,0.314783996385613,0.1,1
-0.5174487967493739,0.025215441844215536,0.3036118434087459,0.402569867047745,1.209811281367365,1.3055711099488383,-0.545686899561886,-0.49724274045644135,1.147720663827414,1.9629982202668914,0.2412185843763533,-0.2861416274479531,-0.7538904707126625,-1.3660004265549266,-0.13345713882154894,-1.0281456091894743,0.5724547703309298,-2.1028594378869716,0.6637737291881842,0.7676209848753351,0.1,0
-1.648634366491923,-1.3787886973759664,-0.841646488095155,-1.2255701938635304,-1.4804914884851976,0.37909497290401983,2.3069111169749696,1.5232086225816355,-0.0021295073614785217,-0.08370642739657928,0.7260495998362029,-0.926484444059209,-1.2371362672208797,0.9210584317900469,-0.1991549360793751,0.10310543090834016,-1.3968059603204654,-0.47504746947554527,-0.9690636924019382,0.6285962408387331,0.6,0
0.4861565695632041,0.20599388483450076,-2.329260156798654,-0.42356458570786265,1.376799262743044,0.4759775649049902,-1.044242139093473,-0.28023323011770307,0.07966305757178906,0.24048462692070596,-0.431470728543622,0.2912291751899981,1.2396249459368691,-0.08052509963084993,-0.9195566118930241,1.3695537182119057,-0.572878637864559,-0.21258315565825572,0.6466884677993797,1.0553447430520693,0.1,1
0.5088837512236238,1.5633475564145611,-0.043445069181121676,-1.7451449931417566,0.5887413748980334,0.36670953431601266,-0.5940826474983221,0.8412671466673538,0.4236026425303183,0.25847746840003333,1.3104545720689929,0.11922742484308346,-1.8281012326502517,1.5353945133235667,-0.8560789960009932,-0.9423122517832426,-0.6403134495936824,-0.7168835975684326,0.1566430051859873,-1.2325675403213388,0.6,1
-2.511167647018521,-1.3895205186960533,0.42062170585981595,-0.451667214484454,0.038625556383368405,0.5898440166023381,0.25673010149369685,-0.08771892510617091,0.5383749356681237,1.4903910249625825,0.9680212106363821,1.0804963460867503,-0.2022643116118283,0.30716228436824417,-0.7926653040605556,0.4928945789945919,0.608383614997285,1.4637270422182733,0.7034111934441205,1.3679771165427574,0.8,0
-0.23693351318611577,1.2706409113306711,-0.7805108674224015,0.03519878823603273,-0.9047288654990123,0.4441350288573822,0.49568535927577956,0.10731394725394092,-0.30893749011281757,-0.11124464008307193,-1.2330742190458333,0.4316438355499358,0.5300331096740498,-1.2012573348441375,0.7291963481301722,-0.1383501269091596,1.644446256947909,1.0339813798368842,-1.0534937108984888,0.3375975144746499,0.2,1
0.4253885543989668,1.1912365718169418,0.7696098718498078,1.7704780189831664,0.5702776391647828,0.2733940372132902,1.3613489367445195,0.6287929425633394,0.5815084891276467,-0.428460077031676,0.3714057881413183,-0.17325066465680106,-0.40578657877398333,-0.36562682279578973,-0.38073075159253916,0.39263966147355167,0.6332198933399308,1.060059677406622,0.7925804976456652,-0.15328598347181843,2.6,0
-1.5968319478555317,0.47547947066211094,-0.9281292556839106,-1.1036562673335384,-0.40362004649960864,1.4557062547473825,-1.0772725866166049,-0.699842159343249,0.8994606756871271,0.8253904559164744,-0.557667126167946,-0.5236472209661397,-0.10787672233299443,-0.5646609690777739,1.1865320057996973,-0.2826810587356861,-0.24098461672635943,-1.0260763509472501,0.9945083489080315,1.7712920883358283,0.3,0
-0.6435314518292445,-0.7530249309376372,-0.5443403900236254,-0.08241301124643513,0.017930612729621022,1.8707305382524988,-0.715232662023997,0.09448583630897255,0.33914942306731066,1.53379013003473,-1.1230471836570708,-1.6368854967209618,-1.4935010976014496,-0.022049219572233342,-0.20425045542536444,-1.5260752787632819,0.4390484523767293,0.0930410095866478,1.6571520377789037,-0.9327225597604972,0.8,0
-1.6898716332317933,-1.4915657687818102,0.33777542408855205,1.0057067980336007,-0.5798374629903026,-0.7290889504261902,0.8289511316142261,0.546858573773672,0.05007762499324531,0.7165195883348371,1.7272837409113486,-0.6517227894483537,1.3869768939623583,1.014917523605398,0.22275756272904637,-0.7475390195718252,-0.23667550437754803,-0.4569774808816713,-0.9740094963577125,-1.0813620099043857,1.1,0
