x1,x2,x3,start,stop,event,provider,offset1,weight
0.8826192971400124,0.3242537859615011,0.4921243078878566,0.4,0.7,1,0,0.1677185485033352,2.35
-0.16874548542199747,0.9575255425243296,-1.5247462502871534,0.2,0.3,0,1,-0.3892662741720552,1.21
1.1298374179734072,-0.2858278465593662,-0.1836727918833634,0.5,1.0,0,1,-0.08606568612815153,1.46
-1.062469611878496,-1.6297019485694437,-0.4644923761869441,0.1,1.4,1,3,-0.11787376168573283,1.9
0.7063441057600603,0.29030968490382486,0.8532463517653569,0.7,0.8,0,5,-0.12645269884913,1.59
-0.2325719923395116,0.20083123275020465,-0.15088421833287763,0.7,0.8,1,5,0.5616049708496713,2.39
-1.0790909076207886,-0.1040202838969831,-0.4617796359569432,0.6,0.7,1,3,0.33122255778061066,1.67
0.7753976777380054,-0.22134994876690905,-0.053861284845669925,0.5,0.6,1,0,0.6872037256776993,2.2
0.5220993031797267,0.9030690233502505,-0.13060889332689668,0.7,0.8,0,0,0.36205434706399103,0.94
-0.14774221454458414,0.15389679690728914,0.9957189716533584,0.1,1.4,0,2,-0.0458341746205125,1.54
-0.9387296995239558,-1.1072844302011478,2.8742553151724795,0.7,0.8,1,0,-0.11386046205979006,1.93
-0.1551743947514948,0.09025741462342066,-2.073627349860015,0.5,0.6,1,4,0.4267340628564981,0.8
-0.45795777498533113,-0.1553625794836987,-0.6075906855447278,0.2,0.5,1,4,0.0837494514879063,0.86
-0.4486561216286267,-0.20142493294500075,0.29194944678614004,0.4,0.5,1,2,0.08643432831662129,2.44
0.8958200821940123,-1.2571827510200946,-1.2898518577637144,0.3,0.5,0,1,-0.6017646790593337,1.35
0.507542973242267,0.1462878157658694,-0.8737634887270812,0.8,1.0,0,3,0.1587180175245825,1.33
-1.4047992731414651,-0.8145265678859696,-0.031038580619794618,0.4,0.5,0,1,-0.027485563466669118,1.07
0.5721235913971084,0.9653699228483327,0.6895854250032699,0.2,1.4,1,5,-0.42753576733573423,1.57
-1.0310368355442374,1.7085100969247964,0.6517216219080383,0.1,0.7,0,1,0.1644936381691717,1.76
-0.14667675974900668,-0.19354106388288184,0.8778318271283575,0.6,1.9,0,5,-0.2847657824446779,0.67
-0.44809901871296326,-0.3511851052472425,0.06920130226633699,0.3,2.5,0,2,0.2757895631097972,1.78
1.3884787415422184,-1.4494042470362116,0.9496032440180651,0.4,0.6,1,5,-0.2630529895250837,1.54
-2.095251992686875,-0.941718674549564,0.11771531569233441,0.3,0.9,0,2,0.39162726337631665,2.45
0.9254886797193894,-1.3302591822699545,0.9135940554609482,0.3,0.6,1,5,-0.05351498470782548,2.35
1.1354396970277338,-0.49363451126726693,-0.33837796262801606,0.7,0.9,0,1,0.5049005040413416,1.52
-0.2332118189193985,-1.9349402104758284,2.3888422491157817,0.8,0.9,1,1,0.13809766774572066,1.0
0.47325602136028616,-1.3371459748734484,0.5387551236184602,0.3,0.5,1,3,0.3398095149315452,1.88
0.4368366265934874,-0.1972105561818111,0.1203558747224369,0.3,0.6,1,2,0.44382952014509147,2.32
0.9214364025455634,-0.4974566375455533,-0.9646031412210166,0.1,0.2,0,0,0.4225814582788499,1.91
1.7208631092101114,0.3862058759422294,-0.4133195420544638,0.3,0.6,1,4,0.2376366897991295,2.42
1.608579507525641,-2.2285998240899976,-1.1101774128941273,0.2,0.6,1,5,-0.27621869387520803,1.17
0.6265958793795458,0.20094765340266837,0.28243921632102054,0.2,0.3,1,0,0.19654516756551982,2.23
-0.5575103539646595,-0.6611885493709668,-0.5666145524127364,0.0,0.4,0,2,-0.16612851477726165,1.01
-0.38628522740351573,0.647222691009993,0.9863078388024098,0.2,0.4,1,1,0.45151787639731306,1.35
0.5544863028291065,1.3712432026211334,-1.7139178663163952,0.1,0.7,0,0,-0.20591111442885923,1.59
-0.1665893324467663,-1.0729213099161785,1.729311793697039,0.4,1.1,1,3,-0.24653916198594855,1.84
-0.2684221574316036,0.5819501509586216,0.18264313081115474,0.0,0.4,1,3,-0.03866651814775129,1.34
-0.7798392452122448,-0.9310115064595579,0.47653779138135977,0.6,1.0,0,1,0.3214843204842946,2.39
0.7197259656380436,-0.496111203360131,1.7413673794507192,0.2,0.3,1,5,-0.2452437735443873,0.95
0.04705659234335247,0.8308872542211252,0.33040876453475065,0.5,1.2,0,2,-0.09161489410679545,0.92
0.9480583865040497,-1.527733312326232,1.4586317356146696,0.8,0.9,1,3,0.30281337879605297,1.93
0.8145026719284285,0.7861159273941005,1.2479982272244443,0.3,0.5,0,5,-0.003852446469227555,0.56
0.6184488773515825,-1.4619240569872625,-0.5770246640126478,0.0,0.2,1,1,0.047848834404541074,2.27
-1.169393557674233,-0.5741484260942941,0.5325137858628487,0.8,0.9,1,4,0.33077419706199124,2.14
1.4232926020773407,-1.5031295605530657,-1.2344715826921315,0.7,1.0,0,2,0.15025780156348953,0.71
-0.06350419986224184,0.4344014455071909,0.1608589507695813,0.6,1.7,0,1,-0.4378140832458541,0.72
-0.6565383608732629,0.3102562309617024,0.2478543922642261,0.5,1.4,1,3,-0.30551785880635113,1.31
-0.8451825240848382,1.1556628890165865,-1.571103762460301,0.1,1.0,1,5,-0.33655661103536455,0.68
-0.07385195818291664,-0.11296448935088653,0.3059462933218678,0.7,1.6,0,2,0.44021783156320227,1.02
0.8912387336691835,-0.5710838811483516,-0.18523764692797934,0.3,0.6,0,5,-0.3832233781396391,2.4
0.5045815086582818,1.5656989738685996,-0.7065031908754602,0.1,0.3,0,1,-0.011994897632220449,0.54
0.618292950776161,0.14752539313509686,-0.9311232969664265,0.6,0.7,1,0,-0.246231735975645,1.44
0.4762703492174806,-1.0039702932003527,-0.030306090606699875,0.1,0.5,1,1,0.5668899237343976,1.81
0.13809360688703734,2.1358877473748876,-0.9188801176107996,0.2,1.2,0,5,-0.02348596023427955,0.61
0.6818141840785729,0.2577477160524227,-0.11924962388154912,0.7,0.9,0,1,-0.09431579406917436,0.87
-0.3562505417673359,1.4161331278789788,-0.5953609891590556,0.6,1.0,1,2,0.4042365458699883,1.7
0.79982924685307,-0.19804891148157522,0.6760705515722836,0.0,0.1,1,1,0.5074754405618073,2.43
0.8157831527098148,-1.5281658717069684,-0.9354080428386343,0.4,0.5,1,1,0.30252438273590976,1.03
-0.0829145690633131,0.09845828608279218,-1.3817224797598793,0.7,0.8,0,3,0.09967751825896566,0.77
0.4293165457218867,0.9442474189696227,-0.06547332170599145,0.2,1.0,0,3,-0.06179804622888656,1.21
0.15017504153842184,-1.2092317375070025,1.0865534729344928,0.4,0.5,1,0,0.5438124132250411,1.17
1.8290634389344733,2.757646974546263,0.17576755664711793,0.6,1.3,0,0,0.006327302076561738,1.56
1.8650041027943582,-0.5345219466090396,0.4138398455069169,0.3,0.4,0,1,-0.19453586562277347,2.43
0.1122590598640635,-1.5132781645443147,-0.6303705542775326,0.2,0.3,1,1,-0.19305703100896113,0.84
-0.006594640212049043,-0.011857276692334067,-0.453229456370967,0.3,0.4,1,1,0.48920345777980395,0.69
-0.04564770447125531,0.8490228865586134,1.0851706120779192,0.5,0.6,0,0,-0.6098993353984103,1.66
-2.260477126739193,-0.5376480939058799,0.005879263929482222,0.8,2.4,0,2,-0.18365776647877102,1.54
-2.3852816916039132,0.4125853222100589,1.2755652509290312,0.4,0.7,1,0,-0.24768475268908371,1.62
-1.3776327455223654,-2.3194450235587847,-0.5737157069968567,0.2,0.4,1,0,0.29483540397053754,1.17
1.308943831442924,2.7217519519144946,0.39744737431779203,0.8,1.6,1,5,-0.055559000605375185,1.97
0.01881198366514604,-0.8650101119555049,0.7153324964895164,0.3,0.4,1,0,-0.03476904750456246,1.83
-0.7461539377788113,0.13860403462260656,1.1028441127360673,0.4,0.9,0,2,0.603794043524878,0.59
0.13541413730223417,-0.9851227138383801,0.3862853687024019,0.0,0.2,1,5,-0.43079226325825126,1.54
1.1815331443308348,1.2472820757822134,-1.6093475102900994,0.0,0.2,0,4,-0.14836580924702636,2.47
0.48580605098812474,0.515092203729838,-0.23308400426153095,0.8,1.3,0,5,-0.21784697727479377,2.0
-1.0690865178744733,-0.6953762579324048,-0.779984976004028,0.0,0.1,0,3,0.033842707127154786,1.89
2.1596562721340065,0.33981018806744184,-0.18234896725572516,0.2,0.3,0,5,-0.6766452831492034,0.88
0.4794617261601576,1.4887175525508183,0.043180172179833345,0.1,0.2,1,4,-0.05701187678869837,2.07
0.965133811910923,0.788866143601162,-0.33896450303236747,0.1,0.4,1,5,0.41412507193096637,2.28
1.6867857633023844,0.41590312107821,1.2782957405695057,0.4,0.8,1,0,-0.1214605794038611,1.81
1.5252578036235862,-0.29959640733752807,-0.664025657206411,0.3,0.9,0,2,-0.057434996850847526,1.6
-0.48017807153505065,2.3387687223020315,0.18007374333416057,0.7,0.8,0,0,-0.12585138029629464,0.96
-0.22972893802285546,1.6960655436872414,-0.5612678955384103,0.2,0.4,0,2,0.24792153918005289,2.18
2.0300393644977386,-0.5353956324879054,0.476926558437741,0.1,0.2,1,1,0.5601781733669148,0.92
0.22191215869714392,0.4806857916188132,1.0745067314213759,0.6,3.2,0,2,0.1287522976036319,2.01
0.8892787688773427,-1.0742855727139915,-0.914294630792694,0.8,1.3,1,4,0.048584474000993194,1.08
0.03140195696755202,0.8718728173233372,-0.2505010580196779,0.8,1.1,0,3,-0.24225280575294444,2.01
-0.4988979544242354,-1.7600503652133868,0.6164946752520581,0.2,0.8,0,3,-0.2895688476363742,2.05
0.29957644849877635,-0.9241318032256269,-0.24527321280045386,0.3,0.4,1,3,-0.37119976356458184,1.46
1.5371851176625815,-0.5176697724394159,-0.6455202662665241,0.6,0.7,1,3,-0.1379775539520095,1.22
0.7602738230012039,-1.764221642262335,-0.3031823534211367,0.6,0.7,1,1,0.3470942676558075,1.36
-0.16485271935764687,-0.7187190868323067,-0.3565004803044282,0.3,0.4,1,4,0.1987161141918424,1.95
-0.2895300695547676,0.17235488657188774,-0.18454124731836768,0.4,0.5,1,4,0.2185467547730386,1.09
0.7097491089813698,0.8230868644130087,0.007228281008243296,0.2,0.8,1,4,0.02225575812772355,2.4
